text,id,label,annotator,annotation_id,created_at,updated_at,lead_time
"AVISO DE SUSPENSAO
PREGAO ELETRONICO POR SRP No 459/2018 - UASG 926119
A Pregoeira da Central de Compras/SUAG, da Secretaria de Estado de Saude do Distrito Federal,
comunica a suspensao da licitacao supracitada, por acatar a impugnacao apresentada.
LARISSA ALVIM DE OLIVEIRA",44518,"[{""start"": 19, ""end"": 36, ""text"": ""PREGAO ELETRONICO"", ""labels"": [""modalidade_licitacao""]}, {""start"": 48, ""end"": 56, ""text"": ""459/2018"", ""labels"": [""numero_licitacao""]}, {""start"": 114, ""end"": 163, ""text"": ""Secretaria de Estado de Saude do Distrito Federal"", ""labels"": [""orgao_licitante""]}, {""start"": 249, ""end"": 274, ""text"": ""LARISSA ALVIM DE OLIVEIRA"", ""labels"": [""nome_responsavel""]}]",3,30310,2022-09-30T18:46:33.520412Z,2022-09-30T18:46:33.520423Z,
"AVISO DE SUSPENSAO
CONCORRENCIA No 02/2018
O METRO-DF, por meio do Presidente da Comissao Especial de Licitacao, comunica a suspensao sine die
da Concorrencia no 02/2018, cujo objeto e a contratacao de empresa para execucao de Obras Civis para
Expansao da Linha 1 - Trecho Samambaia do METRO-DF, conforme processo n.o 00097-00004868/2018-
01, cuja data da sessao estava prevista para o dia 21/11/2018. A suspensao se da por forca da Decisao no
5531/2018 - TCDF.
ANDERSON LUIZ SENNA COSTA
Presidente da Comissao",44517,"[{""start"": 19, ""end"": 31, ""text"": ""CONCORRENCIA"", ""labels"": [""modalidade_licitacao""]}, {""start"": 35, ""end"": 42, ""text"": ""02/2018"", ""labels"": [""numero_licitacao""]}, {""start"": 45, ""end"": 53, ""text"": ""METRO-DF"", ""labels"": [""orgao_licitante""]}, {""start"": 187, ""end"": 294, ""text"": ""contratacao de empresa para execucao de Obras Civis para\nExpansao da Linha 1 - Trecho Samambaia do METRO-DF"", ""labels"": [""objeto_licitacao""]}, {""start"": 318, ""end"": 341, ""text"": ""00097-00004868/2018-\n01"", ""labels"": [""processo_gdf""]}, {""start"": 444, ""end"": 453, ""text"": ""5531/2018"", ""labels"": [""decisao_tcdf""]}, {""start"": 462, ""end"": 487, ""text"": ""ANDERSON LUIZ SENNA COSTA"", ""labels"": [""nome_responsavel""]}, {""start"": 146, ""end"": 158, ""text"": ""Concorrencia"", ""labels"": [""modalidade_licitacao""]}, {""start"": 162, ""end"": 169, ""text"": ""02/2018"", ""labels"": [""numero_licitacao""]}]",3,30309,2022-09-30T18:46:33.520347Z,2022-09-30T18:46:33.520358Z,
"AVISO DE SUSPENSAO DE LICITACAO
PREGAO ELETRONICO No 23/2019
Processo: 00050-00003463/2019-65. Tipo: Menor Preco. Objeto: Contratacao de empresas especializadas
para a prestacao de servico continuo, comum de preparacao e fornecimento de quatro alimentacoes diarias
para pessoas privadas de liberdade, recolhidas no Centro de Progressao Penitenciaria (CPP), Penitenciaria
Feminina do Distrito Federal (PFDF), unidades que compoem o Sistema Penitenciario do Distrito Federal.
A SSP comunica a suspensao da abertura deste certame conforme Decisao Interlocutoria da 6a Vara de
Fazenda Publica do DF no Mandado de Seguranca no 0710851-70.2019.8.07.0018.
Brasilia/DF, 29 de outubro de 2019
GABRIELLA ALVES DA CUNHA
Pregoeira",44516,"[{""start"": 32, ""end"": 49, ""text"": ""PREGAO ELETRONICO"", ""labels"": [""modalidade_licitacao""]}, {""start"": 53, ""end"": 60, ""text"": ""23/2019"", ""labels"": [""numero_licitacao""]}, {""start"": 71, ""end"": 93, ""text"": ""00050-00003463/2019-65"", ""labels"": [""processo_gdf""]}, {""start"": 122, ""end"": 472, ""text"": ""Contratacao de empresas especializadas\npara a prestacao de servico continuo, comum de preparacao e fornecimento de quatro alimentacoes diarias\npara pessoas privadas de liberdade, recolhidas no Centro de Progressao Penitenciaria (CPP), Penitenciaria\nFeminina do Distrito Federal (PFDF), unidades que compoem o Sistema Penitenciario do Distrito Federal"", ""labels"": [""objeto_licitacao""]}, {""start"": 476, ""end"": 479, ""text"": ""SSP"", ""labels"": [""orgao_licitante""]}, {""start"": 622, ""end"": 647, ""text"": ""0710851-70.2019.8.07.0018"", ""labels"": [""decisao_tcdf""]}, {""start"": 684, ""end"": 708, ""text"": ""GABRIELLA ALVES DA CUNHA"", ""labels"": [""nome_responsavel""]}]",3,30308,2022-09-30T18:46:33.520268Z,2022-09-30T18:46:33.520280Z,
"AVISO DE SUSPENSAO DE LICITACAO
LIC ALIENACAO CEB-D No 001-A01210/2019
Processo: 00310-00013624/2019-39. Objeto: ALIENACAO DO TERRENO DE PROPRIEDADE DA
CEB - CRUZEIRO. A CEB DISTRIBUICAO S.A., por sua Comissao Permanente de Licitacao-CPL,
situada no SIA Setor de Areas Publicas, Lote ""C"", Bloco ""H"", Brasilia/DF, torna publico que esta
suspensa a abertura da Licitacao em epigrafe. Demais informacoes pelo telefone: (61) 3465-9317.
Brasilia/DF, 22 de novembro de 2019.
MARCELO ANDRADE CRUZ
Presidente da Comissao",44515,"[{""start"": 55, ""end"": 70, ""text"": ""001-A01210/2019"", ""labels"": [""numero_licitacao""]}, {""start"": 81, ""end"": 103, ""text"": ""00310-00013624/2019-39"", ""labels"": [""processo_gdf""]}, {""start"": 113, ""end"": 166, ""text"": ""ALIENACAO DO TERRENO DE PROPRIEDADE DA\nCEB - CRUZEIRO"", ""labels"": [""objeto_licitacao""]}, {""start"": 469, ""end"": 489, ""text"": ""MARCELO ANDRADE CRUZ"", ""labels"": [""nome_responsavel""]}, {""start"": 170, ""end"": 191, ""text"": ""CEB DISTRIBUICAO S.A."", ""labels"": [""orgao_licitante""]}]",3,30307,2022-09-30T18:46:33.520195Z,2022-09-30T18:46:33.520206Z,
"AVISO DE SUSPENSAO
O Instituto do Cancer Infantil e Pediatria Especializada - Icipe torna publico a suspensao temporaria
da empresa Cristal Distribuidora de Medicamentos Ltda - CNPJ 92.132.786/0001-19, em participar de
cotacoes previas ou contratar com o Hospital da Crianca de Brasilia Jose Alencar pelo periodo de 01
(um) ano, a contar da publicacao. Este procedimento foi fundamentado no Decreto 33.390 de 06 de
dezembro de 2011, que dispoe sobre a contratacao de obras, servicos e aquisicao de bens pelas
Organizacoes Sociais qualificadas no ambito do Distrito Federal, no principio da previa e ampla
defesa e foi motivado pelos reiterados atrasos no fornecimento de medicamentos e produtos para
saude. Brasilia/DF, 01 de agosto de 2019. Nucleo de Planejamento e Logistica - NPL, Icipe/HCB.",44514,"[{""start"": 19, ""end"": 75, ""text"": ""O Instituto do Cancer Infantil e Pediatria Especializada"", ""labels"": [""orgao_licitante""]}, {""start"": 452, ""end"": 572, ""text"": ""contratacao de obras, servicos e aquisicao de bens pelas\nOrganizacoes Sociais qualificadas no ambito do Distrito Federal"", ""labels"": [""objeto_licitacao""]}, {""start"": 742, ""end"": 793, ""text"": ""Nucleo de Planejamento e Logistica - NPL, Icipe/HCB"", ""labels"": [""nome_responsavel""]}]",3,30306,2022-09-30T18:46:33.520128Z,2022-09-30T18:46:33.520140Z,
"AVISO DE SUSPENSAO
CONCORRENCIA No 001/2018-CEL/SECOM
A Secretaria de Estado de Comunicacao do Distrito Federal (SECOM), responsavel por processar e
julgar a Concorrencia em epigrafe,
Considerando o disposto no Oficio no 87/2018-GAB DE TRANSICAO de 21/11/2018;
Considerando o disposto no Oficio SEI-GDF No 192/2018 - TERRACAP/PRE de 04/12/2018;
Considerando o disposto no Termo de Cooperacao No 02/2018 - SECOM/DF - TERRACAP, torna
publico, com espeque na segunda parte do item 29.10 do Edital; e com base nas informacoes
constantes do Processo SEI no 00002-00007408/2018-9, que a Concorrencia no 001/2018-SECOM,
para contratacao de servicos de publicidade e propaganda para a TERRACAP, esta suspensa sine
die.
Brasilia-DF, 05 de dezembro de 2018
PAULO CEZAR CASTANHEIRO COELHO
Secretario de Estado de Comunicacao",44513,"[{""start"": 19, ""end"": 31, ""text"": ""CONCORRENCIA"", ""labels"": [""modalidade_licitacao""]}, {""start"": 56, ""end"": 119, ""text"": ""Secretaria de Estado de Comunicacao do Distrito Federal (SECOM)"", ""labels"": [""orgao_licitante""]}, {""start"": 618, ""end"": 685, ""text"": ""contratacao de servicos de publicidade e propaganda para a TERRACAP"", ""labels"": [""objeto_licitacao""]}, {""start"": 747, ""end"": 777, ""text"": ""PAULO CEZAR CASTANHEIRO COELHO"", ""labels"": [""nome_responsavel""]}, {""start"": 35, ""end"": 53, ""text"": ""001/2018-CEL/SECOM"", ""labels"": [""numero_licitacao""]}, {""start"": 597, ""end"": 611, ""text"": ""001/2018-SECOM"", ""labels"": [""numero_licitacao""]}, {""start"": 552, ""end"": 573, ""text"": ""00002-00007408/2018-9"", ""labels"": [""processo_gdf""]}, {""start"": 581, ""end"": 593, ""text"": ""Concorrencia"", ""labels"": [""modalidade_licitacao""]}]",3,30305,2022-09-30T18:46:33.520065Z,2022-09-30T18:46:33.520077Z,
"AVISO DE SUSPENSAO
PREGAO ELETRONICO No 481/2018 - UASG 926119
A Pregoeira da Central de Compras/SUAG, da Secretaria de Estado de Saude do Distrito Federal,
comunica a suspensao da licitacao supracitada, para conclusao de analise de impugnacao.
JULIANA ARAUJO E SOUZA",44512,"[{""start"": 19, ""end"": 36, ""text"": ""PREGAO ELETRONICO"", ""labels"": [""modalidade_licitacao""]}, {""start"": 40, ""end"": 48, ""text"": ""481/2018"", ""labels"": [""numero_licitacao""]}, {""start"": 106, ""end"": 155, ""text"": ""Secretaria de Estado de Saude do Distrito Federal"", ""labels"": [""orgao_licitante""]}, {""start"": 245, ""end"": 267, ""text"": ""JULIANA ARAUJO E SOUZA"", ""labels"": [""nome_responsavel""]}]",3,30304,2022-09-30T18:46:33.519990Z,2022-09-30T18:46:33.520001Z,
"AVISO DE SUSPENSAO
PREGAO ELETRONICO No 20/2018
Processo: 00055-00145115/2018-42. Comunico a suspensao do pregao a pedido da area tecnica para
ajustes no Termo de Referencia (doc. SEI-GDF n 15876269). Objeto: Contratacao de leiloeiro
profissional, regularmente matriculado na Junta Comercial do Distrito Federal, para prestacao de servico de
logistica, avaliacao e alienacao dos bens moveis patrimoniais inserviveis pertencentes ao DETRAN/DF,
assim como dos veiculos removidos ou recolhidos a qualquer titulo, por Orgaos e Entidades componentes
do Sistema Nacional de Transito - SNT, na modalidade de leilao publico, conforme especificacoes e
quantitativos constantes no Termo de Referencia (Anexo A do Edital) l. Abertura: 5 de dezembro de 2018,
as 14 horas. Valor total estimado: R$ 478.540,49 (quatrocentos e setenta e oito mil, quinhentos e quarenta
reais e quarenta e nove centavos). As empresas e ou representantes que adquirirem o edital obrigam-se a
acompanhar o Diario Oficial da Uniao sobre possiveis alteracoes. Mais informacoes na Gerencia de
Licitacao - tel. (61) 3905-5979.
Brasilia/DF, 05 de dezembro de 2018.
PERCIVAL BISPO BIZERRA
Pregoeiro",44511,"[{""start"": 19, ""end"": 36, ""text"": ""PREGAO ELETRONICO"", ""labels"": [""modalidade_licitacao""]}, {""start"": 40, ""end"": 47, ""text"": ""20/2018"", ""labels"": [""numero_licitacao""]}, {""start"": 58, ""end"": 80, ""text"": ""00055-00145115/2018-42"", ""labels"": [""processo_gdf""]}, {""start"": 209, ""end"": 712, ""text"": ""Contratacao de leiloeiro\nprofissional, regularmente matriculado na Junta Comercial do Distrito Federal, para prestacao de servico de\nlogistica, avaliacao e alienacao dos bens moveis patrimoniais inserviveis pertencentes ao DETRAN/DF,\nassim como dos veiculos removidos ou recolhidos a qualquer titulo, por Orgaos e Entidades componentes\ndo Sistema Nacional de Transito - SNT, na modalidade de leilao publico, conforme especificacoes e\nquantitativos constantes no Termo de Referencia (Anexo A do Edital) l"", ""labels"": [""objeto_licitacao""]}, {""start"": 432, ""end"": 441, ""text"": ""DETRAN/DF"", ""labels"": [""orgao_licitante""]}, {""start"": 1125, ""end"": 1147, ""text"": ""PERCIVAL BISPO BIZERRA"", ""labels"": [""nome_responsavel""]}]",3,30303,2022-09-30T18:46:33.519926Z,2022-09-30T18:46:33.519937Z,
"AVISO DE SUSPENSAO
O Instituto do Cancer Infantil e Pediatria Especializada - Icipe torna publico a suspensao temporaria da
empresa D-Hosp Distribuidora Hospitalar Importacao e Exportacao Ltda - CNPJ 08.076.127/0012-59, em
participar de cotacoes previas ou contratar com o Hospital da Crianca de Brasilia Jose Alencar pelo
periodo de 01 (um) ano, a contar da publicacao. Este procedimento foi fundamentado no Decreto 33.390
de 06 de dezembro de 2011, que dispoe sobre a contratacao de obras, servicos e aquisicao de bens pelas
Organizacoes Sociais qualificadas no ambito do Distrito Federal, no principio da previa e ampla defesa e
foi motivado pela nao entrega dos Medicamentos solicitados. Brasilia/DF, 10 de outubro de 2019. Nucleo
de Planejamento e Logistica - NPL, Icipe/HCB.",44510,"[{""start"": 21, ""end"": 75, ""text"": ""Instituto do Cancer Infantil e Pediatria Especializada"", ""labels"": [""orgao_licitante""]}, {""start"": 470, ""end"": 590, ""text"": ""contratacao de obras, servicos e aquisicao de bens pelas\nOrganizacoes Sociais qualificadas no ambito do Distrito Federal"", ""labels"": [""objeto_licitacao""]}, {""start"": 728, ""end"": 779, ""text"": ""Nucleo\nde Planejamento e Logistica - NPL, Icipe/HCB"", ""labels"": [""nome_responsavel""]}]",3,30302,2022-09-30T18:46:33.519855Z,2022-09-30T18:46:33.519866Z,
"AVISO DE SUSPENSÃO (UASG) 926523
PREGÃO ELETRÔNICO Nº 10/2021

O Governo do Distrito Federal por meio da SECRETARIA DE ESTADO DA AGRICULTURA, ABASTECIMENTO E DESENVOLVIMENTO RURAL DO DISTRITO FEDERAL, torna público que, suspenderá a licitação em razão de não ter sido possível respostas aos  pedidos de esclarecimentos no prazo previsto em Edital de 2 dias: LICITAÇÃO do tipo, Menor Preço, na modalidade de PREGÃO na forma ELETRÔNICA, com previsão para 25/11/2021, 09h30min, horário de Brasília, processo 00070-00000738/2021-59, que será realizado de acordo com a Lei nº 10.520, de 17 de julho de 2002, e, subsidiariamente, com Lei nº 8.666, de 21 de junho de 1993, não sendo aplicável a Lei nº 14.133, de 1º de abril de 2021, observado o art. 191 desta Norma. OBJETO: Contratação de empresa especializada para elaboração de diagnóstico da situação ambiental de 97 nascentes situadas na região da Serrinha do Paranoá, na Bacia Hidrográfica do Paranoá, com indicação das ações necessárias à recuperação ambiental das referidas nascentes, de acordo com o detalhamento descrito no item 4, do Termo de Referência, com valor Total estimado de R$ 136.447,25 (cento e trinta e seis mil quatrocentos e quarenta e sete reais e vinte e cinco centavos). Após decisão será agendado nova data de abertura com prazo mínimo de 8 (oito) dias úteis para reapresentação das propostas já inseridas. O aviso de suspensão poderá ser retirado a partir da sua publicação no endereço: www.comprasgovernamentais.gov.br. e portal da SEAGRI/DF, www.agricultura.df.gov.br,  Edital .

NATANAEL FÉLIX DOS SANTOS

Pregoeiro",44509,"[{""start"": 33, ""end"": 50, ""text"": ""PREGÃO ELETRÔNICO"", ""labels"": [""modalidade_licitacao""]}, {""start"": 54, ""end"": 61, ""text"": ""10/2021"", ""labels"": [""numero_licitacao""]}, {""start"": 105, ""end"": 199, ""text"": ""SECRETARIA DE ESTADO DA AGRICULTURA, ABASTECIMENTO E DESENVOLVIMENTO RURAL DO DISTRITO FEDERAL"", ""labels"": [""orgao_licitante""]}, {""start"": 407, ""end"": 433, ""text"": ""PREGÃO na forma ELETRÔNICA"", ""labels"": [""modalidade_licitacao""]}, {""start"": 505, ""end"": 527, ""text"": ""00070-00000738/2021-59"", ""labels"": [""processo_gdf""]}, {""start"": 769, ""end"": 1241, ""text"": ""Contratação de empresa especializada para elaboração de diagnóstico da situação ambiental de 97 nascentes situadas na região da Serrinha do Paranoá, na Bacia Hidrográfica do Paranoá, com indicação das ações necessárias à recuperação ambiental das referidas nascentes, de acordo com o detalhamento descrito no item 4, do Termo de Referência, com valor Total estimado de R$ 136.447,25 (cento e trinta e seis mil quatrocentos e quarenta e sete reais e vinte e cinco centavos)"", ""labels"": [""objeto_licitacao""]}, {""start"": 1556, ""end"": 1581, ""text"": ""NATANAEL FÉLIX DOS SANTOS"", ""labels"": [""nome_responsavel""]}]",3,30301,2022-09-30T18:46:33.519770Z,2022-09-30T18:46:33.519784Z,
